54217,Robert Walters,robertwalters.com,,+44 20 7379 3333,"St Martin's Courtyard, 11 Slingsby PL",WC2E 9AB,London,United Kingdom
54254,Ebiznext,ebiznext.com,,+33 1 56 89 00 00,"23 Rue Vernet, Paris, Île-de-France, France, 75008",75008,Paris,France
54322,Inbenta Technologies Inc.,inbenta.com,,408-213-8771,440 North Wolfe Road,94404,,United States
54393,Intercomp Global Services,intercompglobal.com,,8800700-13-79,9 строение 2 Elektrodnaya Ulitsa,111524,Moscow,Russia
54420,TORI Global,toriglobal.com,,+44 20 7025 5555,62 Cornhill,EC3V,London,United Kingdom
54449,Corporama,corporama.com,,33 155252460,1 Rue du 1er Mai,28037,Nanterre,France
54460,AirBus Group,airbus.com,,(703) 466-5692,"Blagnac, Occitanie, France, 31700",20171,Blagnac,France
54534,Dentsu Aegis Network,dentsuaegisnetwork.com,,,2 Triton Square,10017,London,
54543,Armis,armis.tech,,,17 Rue du Louvre,75001,Paris,France
54594,Nestor,nestorparis.com,,33 7 83 93 20 22,17 Avenue du Colonel Bonnet,75016,Paris,France
54607,Alter Solutions,alter-solutions.com,,+33 1 39 24 89 50,"6 Avenue du Général de Gaulle, Versailles, Île-de-France, France, 78000",78000,Versailles,France
54615,AAA DATA,aaa-data.fr,,+33 1 49 52 52 00,"Paris, Île-de-France, France",75008,Paris,France
54644,La FoncièreNumérique,lafoncierenumerique.com,,,28 Cours Albert 1er,75008,Paris,France
54744,Lancel Sogedi S.A.,lancel.com,,(212) 891-2330,"Paris, Île-de-France, France",75009,Paris,France
54787,Kalidea - Groupe Up,kalidea.com,,33-1-41-31-63-05,27 AVENUE DES LOUVRESSES,92234,Gennevilliers,France
54790,Nutrition & Santé,nutritionetsante.com,,33 5 62 18 73 73,"ROUTE DE CASTELNAUDARY, BP 106",31250,Revel,France
54843,Brainsonic,brainsonic.com,,33 1 58 28 19 20,28 Rue Meslay,75003,Paris,France
54863,Green Alternative,green-alternative.fr,,+33184200590,16 Rue Edouard Nieuport,92150,Suresnes,France
54886,Conexance,conexancemd.com,,33 3 28 04 74 40,28 Place de la Gare,59800,Lille,France
54950,CrossKnowledge,http://www.crossknowledge.com,,,111 River Street,08043,Hoboken,United States
54955,SKEMA Business School,skema.edu,,+33 1 41 16 74 62,Avenue Willy Brandt,06902,Lille,France
55005,Lactalis Nestle Ultra Frais,,,+34 949 25 96 00,2 Rue du Centre,93160,Noisy-le-Grand,France
55020,ALLIANCE EMPLOI,alliance-emploi.org,,,2 Avenue Halley,59650,Villeneuve-d'Ascq,France
55031,Royal Bank of Scotland,rbs.com,,+44 20 3897 6005,175 Glasgow Road,EH12 1HQ,Edinburgh,United Kingdom
55081,Ouistock,ouistock.fr,,33 1 79 73 74 34,165 Avenue de Bretagne,59000,Lille,France
55084,Cementys,cementys.com,,+33 1 48 52 21 68,27 Villa Daviel,75013,Paris,France
55095,Danone,danone.com,,+33 144352020,17 boulevard Haussmann,75009,Paris,France
55101,sandro,sandro-paris.com,,(301) 933-9015,France,75003,Paris,France
55141,FM Logistic,fmlogistic.com,,+33 3 87 23 12 12,"Phalsbourg, Alsace-Champagne-Ardenne-Lorraine, France, 57370",57370,Phalsbourg,France
55198,Mobeye,mobeye-app.com,,33 1 45 81 72 39,85 Rue d'Aboukir,75002,Paris,France
55222,Rockwell Collins,rockwellcollins.com,,+1 319-295-1000,400 Collins Road Northeast,52498,Cedar Rapids,United States
55223,API Restauration,api-restauration.com,,33 3 20 43 93 60,384 Rue du Général de Gaulle,59370,Mons-en-Barœul,France
55246,L'Assurance retraite,cnav.fr,,,,,,France
55275,Brit Insurance,britinsurance.com,,+44 20 3857 0000,55 Bishopsgate,EC2N 3AS,London,United Kingdom
55298,Groupe AEF,aef.info,,33 1 83 97 46 50,"Paris, Île-de-France, France",75007,Paris,France
55318,Kea & Partners,,,,,,,
55384,NCH Europe,ncheurope.com,,+44 1902 510200,NCH HOUSE,WV14 0QL,WOLVERHAMPTON,United Kingdom
55397,Baxter International Inc.,baxter.com,,(224) 948-3085,"1 Baxter Parkway, Deerfield, Illinois, United States, 60015",60015,Deerfield,United States
55419,Agrial,agrial.com,,+33 2 31 45 43 43,"Caen, Lower Normandy, France, 14000",35051,Caen,France
55435,GAN PATRIMOINE,ganpatrimoine.fr,,+33 9 69 32 20 60,"Lille, Nord-Pas-de-Calais, France",30022,Lille,France
55442,Groupe Primonial,primonial.com,,33 1 44 21 71 09,15/19 AVENUE DE SUFFREN,75008,PARIS,France
55484,HSBC France,hsbc.fr,,,103 Avenue des Champs-Élysées,75419,Paris,France
55505,HSBC,hsbc.com,,(441) 295-4000,8 Canada Square,E14 5HQ,London,United Kingdom
55592,Grupa Zywiec,grupazywiec.pl,,+48 22 537 60 00,34 Browarna,34-300,Warsaw,Poland
55598,Zenika,zenika.com,,33 1 45 26 19 15,10 Rue de Milan,75009,Paris,France
55646,Hussor Sas,hussor.com,,+33 3 89 78 34 00,Rue De Lapoutroie,67100,Strasbourg,France
55677,Cook Angels,cookangels.com,,33 9 81 73 28 69,17 Rue de Saint-Sénoch,75017,Paris,France
55688,Le Froid Pecomark,lefroid.fr,,+33 4 78 68 33 59,126 Avenue Franklin Roosevelt,69120,Vaulx-en-Velin,France
55702,Centre Hospitalier de Luxembourg,chl.lu,,+352 44 11 11,4 Rue Nicolas Ernest Barblé,1210,Luxembourg,Luxembourg
55705,Caisse d'Epargne CEPAC,caisse-epargne.fr,,+33158404142,"RUE DU CHÂTEAU D'EAU, N. 61",33076,Paris,France
55729,A puissance 3 (Ap3),apuissance3.com,,,Pins Verts,33650,Saucats,France
55759,NETCO SPORTS,netcosports.com,,,20 Avenue Franklin Delano Roosevelt,75008,Paris,France
55763,STELIA Aerospace,stelia-aerospace.com,,33 5 46 82 82 82,"ZONE INDUSTRIELLE DE L'ANCIEN ARSENAL, CS 60109, CEDEX",17303,Toulouse,France
55901,Vulcain Ingénierie,vulcain-ingenierie.com,,33 1 41 43 06 30,"5, RUE BEFFROY",92200,Stonehouse,France
55907,Rakuten France,priceminister.com,,33 1 42 78 80 54,92 Rue Réaumur,75002,Paris,France
55916,Renault,renault.com,,,15 Quai Alphonse le Gallo,92109,Boulogne-Billancourt,
55928,Sparrows Group,sparrowsgroup.com,,(713) 896-0002,"SETON HOUSE, DENMORE ROAD, MURCAR INDUSTRIAL ESTATE, BRIDGE OF DON",77041,Aberdeen,United Kingdom
55931,Invoke,invoke-software.com,,+33 1 42 68 85 60,40 Boulevard Malesherbes,75008,Paris,France
55937,Allianz,agcs.allianz.com,,+49 89 38000,28 Königinstraße,80802,München,Germany
55954,Nutrixo,nutrixo.com,,33 1 49 59 75 00,99 Rue Mirabeau,94200,Ivry-sur-Seine,France
56005,Paxton Access Ltd.,paxton.co.uk,,44 12 7381 1011,3 Home Farm Road,B6 7JJ,Brighton,United Kingdom
56013,Back Market,backmarket.com,,,,,Paris,France
56020,Dupont Restauration SAS,dupont-restauration.fr,,33 3 21 08 90 00,"13 AVENUE BLAISE PAS, ZA LES PORTES DU NORD",62820,Libercourt,France
56021,Grain De Malice,graindemalice.com,,,15 Avenue André Diligent,59100,Roubaix,France
56079,SanteVet,santevet.com,,33 8 25 88 11 92,59 Rue de Créqui,69006,Lyon,France
56080,NEXIALOG Consulting,nexialog.com,,+33 1 44 73 86 78,110 AVENUE DE LA RÉPUBLIQUE,75011,Paris,France
56114,Adecco,adecco.ch,,+41 32 722 68 30,16 Rue des Fontenailles,1007,Lausanne,Switzerland
56156,Big Lottery Fund,biglotteryfund.org.uk,,442072111800,1 Plough Place,EC4A 1DE,London,United Kingdom
56157,Saguez & Partners,saguez-and-partners.com,,+33 1 41 66 64 00,6 Rue de l'Hippodrome,93400,Saint-Ouen,France
56196,Freska,freska.fi,,+358 20 7810555,27 Annankatu,00210,Helsinki,Finland
56271,D3T Distribution,motoblouz.com,,33 3 21 43 33 04,42 RUE ALBERT EINSTEIN,62220,Carvin,France
56288,Mutieg,mutieg.fr,,+33 9 69 32 37 37,45 Rue Godot de Mauroy,75009,Paris,France
56335,DAKINE,dakine.com,,(541) 386-3166,603 Portway Avenue,97031,Hood River,United States
56390,alexion,alexion.com,,+1 475-230-2596,121 Seaport Blvd,02210,Boston,United States
56418,ENGIE Ineo,cofelyineo-gdfsuez.com,,,1 Place des Degrés,92800,Puteaux,France
56467,LeasePlan Belgium,leaseplan.be,,32 2 722 62 11,8 Excelsiorlaan,1930,Zaventem,Belgium
56482,QuiToque,quitoque.fr,,33 1 58 80 80 20,26 RUE NOTRE DAME DE NAZARETH,75003,Paris,France
56529,EXCO,exco.fr,,+33 1 58 05 22 90,42 Avenue de la Grande Armée,75017,Paris,France
56592,serendip,serendip-consulting.com,,+33 1 83 64 62 70,45 RUE ANATOLE FRANCE,57201,Levallois Perret,France
56607,SGS,sgs.com,,+41 227399111,1 Avenue Adrien-Jean,1201,Genève,Switzerland
56631,Albingia,albingia.fr,,33 1 41 06 70 00,111 Rue Victor Hugo,92532,Levallois-Perret,France
56634,attijariwafa.net,attijariwafa.net,,,6 Rue Chauchat,75009,Paris,France
56719,KPMG Crimsonwing,crimsonwing.com,,+44 20 7694 3600,15 Canada Square,E14 5GL,London,United Kingdom
56744,Brown Brothers Harriman,bbh.com,,(800) 625-5759,140 Broadway,10005,New York,United States
56746,United,united.com,,(888) 854-3899,233 South Wacker Drive,60606,Chicago,United States
56755,TRAXENS,traxens.com,,33 4 91 11 88 16,2 Rue Marc Donadille,13013,Marseille,France
56801,Musgrave,musgravegroup.com,,,UNIT 2 FORTWILLIAM BUSINESS PARK,BT3 9JU,Cork,Ireland
56804,OVH LTD,ville-lourdes.fr,,,,,,
56818,Libération,liberation.fr,,33 1 42 76 17 89,"11, RUE BÉRANGER, CEDEX 03",75015,Paris,France
56858,France Télévisions,france3.fr,,33 1 56 22 30 30,"7, ESPLANADE HENRI DE FRANCE, CEDEX 15",75015,Bordeaux,France
56876,Air Liquide,,,,,,,
56900,Indeed,indeed.com,,800-462-5842,804 Congress Ave,78731,Austin,United States
56904,Amorino USA,amorino.fr,,,,W1D 4DF,,United Kingdom
56916,Hertz,hertz.com,,+1 239-301-7000,8501 Williams Road,33928,Estero,United States
56946,LANVIN,lanvin.com,,33 1 44 71 33 33,15 Rue du Faubourg Saint-Honoré,75008,Paris-8E-Arrondissement,France
56963,Clifton Ingram LLP Solicitors,cliftoningram.co.uk,,+44 118 978 0099,22 Broad Street,RG40 1BA,Wokingham,United Kingdom
56973,Le Télégramme,letelegramme.fr,,33 2 98 62 11 33,7 Voie d'Accès au Port,29600,Morlaix,France
56986,Homair Vacances,homair.com,,33 4 42 59 14 32,570 Avenue du Club Hippique,13090,Aix-en-Provence,France
57026,GCS SESAN,gcsdsisif.fr,,,10 Rue du Faubourg Montmartre,75009,Paris,France
57065,Amphenol SOCAPEX,amphenol-socapex.fr,,33 4 50 89 28 00,"948 PROMENADE DE L'ARVE, BP 29",74311,Thyez,France
57085,University of Lille,univ-lille3.fr,,,BP 60149,70460,Villeneuve D'Ascq Cedex,France
57117,Qapa,qapa.fr,,33 6 75 01 87 70,"101, RUE DE SEVRES",75002,Paris,France
57158,Ho Hio Hen,hohiohen.com,,,HAUTS DE CALIFORNIE,97232,LAMENTIN,Martinique
57170,Eurovia Quebec,euroviaqc.ca,,(450) 641-8000,20 RUE EMILE-BOND,J4B 7L4,Gatineau,Canada
57172,University of Pennsylvania Law School,upenn.edu,,(215) 898-5000,3501 Sansom Street,19104,Philadelphia,United States
57197,Groupe Caisse d'Epargne,sigce.caisse-epargne.fr,,+33158404142,"50, avenue Pierre Mendès France",75201,Paris,France
57207,THE COCA-COLA COMPANY,cocacola.com,,+1 404-676-2121,1 Coca Cola Plaza,30313,Atlanta,United States
57244,André,andre.fr,,+33 5 62 27 16 20,41 Rue d'Alsace Lorraine,31000,Toulouse,France
57254,Vulog,vulog.com,,,156 2nd Street,94105,San Francisco,United States
57284,Reed Exhibitions,reedexpo.co.uk,,+44 20 8271 2134,28 The Quadrant,TW9 1DN,Richmond,United Kingdom
57319,"Bluebeam, Inc.",bluebeam.com,,(626) 296-2140,55 South Lake Avenue,91101,Pasadena,United States
57321,Fournier Habitat,fournier-habitat.com,,,18 Rue des Vernaies,74230,Thônes,France
57398,Infopro Digital,infopro-digital.com,,33 1 77 92 92 92,10 Place du Général de Gaulle,92186,Antony,France
57454,"Serena Software, Inc.",serena.com,,,22-30 Old Bath Road,94404,San Mateo,United States
57502,san marina,sanmarina.fr,,+33 4 42 70 26 04,"Aubagne, Provence-Alpes-Côte d'Azur, France",75015,Aubagne,France
57506,Fédération Française de Tennis,fft.fr,,33 1 47 43 48 00,51 Boulevard d'Auteuil,75116,Boulogne-Billancourt,France
57525,R-kioski Oy,r-kioski.fi,,+358 46 8751145,2 Björkbergagränden,01300,Vantaa,Finland
57565,GROUPE MONCEAU FLEURS,groupemonceaufleurs.com,,33 1 56 43 72 72,235 Avenue le Jour Se Lève,92100,Boulogne-Billancourt,France
57568,Sogefi Group,sogefigroup.com,,,8 Via Flavio Gioia,48309,Milano,Italy
57575,KPMG Switzerland,kpmg.ch,,+41 58 249 31 31,172 Badenerstrasse,8004,Zurich,Switzerland
57583,HOSPIMEDIA Groupe,hospimedia-groupe.fr,,,2 Rue de Tenremonde,59800,Lille,France
57632,BURTON of London,burton.fr,,33 2 98 41 23 45,32 Rue de la Maison Rouge,77437,Lognes,France
57683,Metanext,metanext.com,,33 1 42 31 26 70,52 Avenue André Morizet,92100,Boulogne-Billancourt,France
57716,Pathé,pathe.com,,+33 1 71 72 30 00,,75008,,France
57753,Weir Oil and Gas,oilandgas.weir,,(817) 246-6324,1 West Regent Street,G2 1RW,Glasgow,United Kingdom
57882,Syndicat des Eaux d'Ile de France (SEDIF),sedif.com,,+33 1 53 45 42 42,,75006,Paris,France
57886,Europ Assistance France,europ-assistance.fr,,33 1 41 85 93 65,9 Boulevard Haussmann,92230,Paris,France
57919,PIERRE & VACANCES CENTER PARCS GROUP,http://www.groupepvcp.com,,+33 1 58 21 58 21,"Paris, France, 75945",75947,Paris,France
57997,Open Classrooms,,,,,,,
58003,Volkswagen Group France,http://www.volkswagengroup.fr,,+33 3 23 73 80 80,"11 Avenue de Boursonne, Villers-Cotterêts, Hauts-de-France, France, 02600",02601,Villers-Cotterêts,France
58007,Huxley Banking & Financial Services,huxley.com,,44 20 7469 5000,55 Basinghall Street,W1D 7NB,London,United Kingdom
58008,Decor Heytens,heytens.com,,,Belgium,,,Belgium
58147,Newsquest,newsquest.co.uk,,+44 1932 821212,58 Church Street,WC2A 3LJ,High Wycombe,United Kingdom
58164,Clever Age,http://www.clever-age.com,,01 53 34 66 10,"34 Rue de Saint-Pétersbourg, Paris, Île-de-France, France, 75008",75008,Paris,France
58200,PREZIOSO Linjebygg,prezioso-linjebygg.com,,(811) 393-6001,"30 Avenue Général Leclerc, Vienne, Auvergne-Rhône-Alpes, France, 38200",38200,Vienne,France
58226,ORINOX,orinox.com,,+33 2 40 07 23 40,"Châteaubriant, Pays de la Loire, France",44110,Châteaubriant,France
58338,synthomer plc,synthomer.com,,+44 1279 442791,45 Pall Mall,SW1Y 5JG,London,United Kingdom
58376,K par K,kpark.fr,,33 1 48 34 40 22,66 Boulevard Félix Faure,93300,Aubervilliers,France
58409,"Construction Specialties, Inc.",c-sgroup.com,,+1 908-236-0800,3 Werner Way,08833,Lebanon,United States
58432,Groupe Finaxim,finaxim.fr,,+33 1 44 63 19 20,"29 Rue Taitbout, Paris, Île-de-France, France, 75009",75009,Paris,France
58443,Cartier,cartier.com,,,33 Rue Boissy d'Anglas,10022,• Paris,France
58447,ESCE,esce.fr,,+33 1 84 14 02 98,10 Rue Sextius Michel,75015,Paris,France
58456,Bouygues Telecom,bouyguestelecom.com,,+33 1 45 61 32 20,13/15 AVENUE DU MARÉCHAL JUIN,92360,Meudon,France
58466,Deloitte,deloitte.no,,23 27 90 00,KARENSLYST ALLE 20,,São Paulo,Norway
58515,Astek,groupeastek.com,,33 1 46 94 87 20,"52,54, RUE MARCEL DASSAULT",92100,BOULOGNE BILLANCOURT,France
58570,Seenk,seenk.com,,+33 1 55 28 35 00,18 Rue Popincourt,75011,Paris,France
58576,Style and Design,styleanddesign.com,,+33 1 30 05 17 47,1 Rue Marie Curie,78310,Maurepas,France
58615,derichebourg,derichebourg.com,,+33 144754040,119 Avenue du Général Michel Bizot,75012,Paris,France
58621,Centaur Media Plc,centaurmedia.com,,+44 20 7970 4000,79 Wells Street,W1T,London,United Kingdom
58644,Unilabs,corp.unilabs.com,,41 22 909 77 77,12 Place de Cornavin,1201,Genève,Switzerland
58647,Pizza Pilgrims Ltd,pizzapilgrims.co.uk,,+44 20 7287 2200,11 DEAN ST,EC2N 1HQ,London,United Kingdom
58648,Rc Concept (Groupe),rc-concept.fr,,+33 1 55 60 26 26,12 Rue de Paris,92100,Boulogne-Billancourt,France
58650,Crédit Agricole d'Ille-et-Vilaine,ca-illeetvilaine.fr,,+33 299033535,"Saint-Jacques-de-la-Lande, Brittany, France",35136,Saint-Jacques-de-la-Lande,France
58738,NGDATA,ngdata.com,,+32 9 338 82 20,2 Sluisweg,9000,Gent,Belgium
58752,Neoness,neoness-forme.com,,,"BP 75, CEDEX",94303,Montreuil,France
58771,KAUTEX TEXTRON CVS LTD.,textron.com,,(401) 421-2800,40 Westminster Street,02903,Providence,United States
58815,Ashland,ashland.com,,(859) 815-3333,50 East Rivercenter Boulevard,41011,Covington,United States
58824,Qualipac Corporation,qualipac.fr,,+33 1 55 61 50 00,"Neuilly-sur-Seine, Île-de-France, France",92200,Neuilly-sur-Seine,France
58825,FIGAROMEDIAS,figaromedias.fr,,+33 1 56 52 20 00,"9 Rue Pillet-Will, Paris, Île-de-France, France, 75009",75009,Paris,France
58878,Cloudera,cloudera.com,,(888) 789-1488,1001 Page Mill Road,94304,Palo Alto,United States
58957,NEURONES,http://www.neurones.net,,+33 1 41 37 41 37,205 Avenue Georges Clemenceau,92024,Nanterre,France
58958,2Spark,2spark.com,,+33 9 77 21 99 70,96 Boulevard Haussmann,75008,Paris,France
59008,AXEREAL,http://www.axereal.com,,+33 2 34 59 51 00,"36 RUE DE LA MANUFACTURE, CS 40639, CEDEX",45166,Olivet,France
59078,The University of Northampton Innovation Centre,northamptoninnovationcentre.co.uk,,+44 1604 379000,Green Street,NN1 1SY,Northampton,United Kingdom
59101,Maisons Pierre,maisons-pierre.com,,+33 1 64 71 19 19,"Vert-Saint-Denis, Île-de-France, France",77242,Vert-Saint-Denis,France
59213,Transports Caillot,transports-caillot.fr,,+33 3 26 07 00 31,,51450,,
59232,Mazars,mazars.com,,2123756900,135 W 50th St,10020,New York,United States
59260,AXA Banque,axabanque.fr,,0 970 808 088,25 Avenue Matignon,75008,Paris,France
59288,ALSTOM,power.alstom.com,,+33 1 57 06 10 42,Daniel French Drive Southwest,18001,Washington,France
59292,ANTARTIC A.S.A.,antartic.fr,,,ZI DES GENETS,45110,45110 Saint Martin D'Abbat,France
59295,STORE AND SUPPLY,store-and-supply.com,,,,75017,,
59296,City Cruises,citycruises.com,,+44 20 7740 0400,Bermondsey Wall East,SE16 4TU,London,United Kingdom
59338,Associated Waste Management Limited,awm.uk.com,,+44 845 456 7128,,LS27 7NA,Gildersome,United Kingdom
59394,Cd Sud,cd-sud.com,,+33 4 91 09 18 40,RUE ALBERT COHEN,13016,Marseille,France
59433,Aneo,aneo.eu,,33 1 46 44 24 66,122 Avenue du Général Leclerc,92100,Boulogne-Billancourt,France
59434,Swiss Life France,http://www.swisslife.fr,,33 1 46 17 38 38,7 Rue Belgrand,92300,Levallois-Perret,France
59525,AdeRHis,aderhis.fr,,01 47 02 74 17,5 Avenue Fontenelle,92330,Sceaux,France
59539,Ventadis,ventadis.fr,,+33 1 80 14 65 00,"Rungis, Île-de-France, France",94150,Rungis,France
59730,Iguane Solutions,iguanesolutions.com,,+33 1 40 17 98 44,17 Rue de Surène,75008,Paris,France
59731,BAIN & COMPANY,bain.com,,+1 312-541-9500,131 Dartmouth Street,02116,Boston,United States
59737,Parrot,parrot.com,,,174 Quai de Jemmapes,75010,Paris,France
59763,Redsen Consulting,,,,,,,
59819,Chevron,chevron.com,,(800) 368-8357,6001 Bollinger Canyon Road,94583,San Ramon,United States
59823,White & Case LLP,whitecase.com,,+1 212-819-8200,1155 AVE OF THE AMERICAS,10020,New York,United States
59893,Dura Automotive Systems,http://www.duraauto.com,,248-299-7500,1780 Pond Run,48326,Auburn Hills,United States
59895,DEGRENNE,degrenne.fr,,+33 231664490,rue Guy Degrenne,76000,Vire,France
59912,Camelot,camelotgroup.co.uk,,+44 1923 425000,Tolpits Lane,WD18 9RN,Watford,United Kingdom
59936,Arjil & Associés Banque,arjil.fr,,33 1 55 73 22 22,84 Avenue d'Iéna,75116,Paris,France
59968,ARM,arm.com,,,110 Fulbourn Road,95134,Cambridge,
59994,Swecon Anlaggningsmaskiner Ab,swecon.se,,+46 10 556 08 50,55 Eskilstunavägen,63239,Eskilstuna,Sweden
60013,AGH CONSULTING,agh-consulting.com,,,62 Rue la Boétie,75008,Paris,France
60031,Quantcast,quantcast.com,,(800) 293-5706,795 Folsom Street,94107,San Francisco,United States
60050,BNP Paribas,asia.bnpparibas.com,,+33 140144546,16 BOULEVARD DES ITALIENS,75002,Paris,France
60153,Palmer And Harvey,palmerharvey.co.uk,,+44 1273 222100,P&H HOUSE,BN3 1RE,Hove,United Kingdom
60179,SGG Group,sgggroup.com,,352 466 1111,412f Route d'Esch,2086,Luxembourg,Luxembourg
60268,Uneo,groupe-uneo.fr,,,48 Rue Barbès,92544,Montrouge,France
60276,ARMATIS CENTRE,armatis.com,,33 8 20 00 70 07,1 Avenue de la Châtre,10000,Châteauroux,France
60286,maaf,maaf.fr,,33 5 49 34 35 36,"CHABAN 79180 CHAURAY, CEDEX 09",79036,CHAURAY,France
60300,Ericsson,ericsson.com,,+1 469-266-7107,Torshamnsgatan 21,90015,San Francisco,United States
60303,FATTON,fatton.com,,5165930333,145 Hook Creek Blvd,11581,Valley Stream,United States
60373,Firalp,firalp.fr,,+33 4 74 68 32 62,"Lachassagne, Rhone-Alpes, France",69480,Lachassagne,France
60471,Keyrus,keyrus.com,,+33 141341000,155 rue Anatole France,92593,Levallois-Perret,France
60506,Lesoco,lscollege.ac.uk,,+44 20 3757 3000,2 DEPTFORD CHURCH ST,SE4 1UT,London,United Kingdom
60592,publicis.fr,consultants.publicis.fr,,,,,,
60601,Mutuelle CHORUM,chorum.fr,,,8 Rue Gambetta,92240,Malakoff,France
60605,Natixis,am.natixis.com,,+33 1 58 55 90 74,30 Avenue Pierre Mends-France,75013,Paris,France
60639,AB HABITAT,ab-habitat.fr,,+33 1 39 98 28 28,,95870,Bezons,France
60675,Cirruseo,cirruseo.com,,,34 Rue Godot de Mauroy,75009,Paris,France
60714,CLEOR,cleor.com,,+33 2 32 31 30 60,"Évreux, Normandy, France",27930,Évreux,France
60719,Le Du (Groupe),groupeledu.com,,,,,Châtelaudren,France
60736,WilsonHCG,wilsonhcg.com,,(813) 600-4303,400 North Ashley Drive,33602,Tampa,United States
60740,GM Consultant,gmconsultant.com,,33 8 25 87 69 08,201 Route de la Seds,50060,Vitrolles,France
60772,Mews Systems,mewssystems.com,,,4 Maiselova,27018,Amsterdam,Netherlands
60864,Sobeca,sobeca.fr,,33 4 26 10 01 90,416 Rue du Château,69480,Lachassagne,France
60866,Groupe NICOLLIN,groupenicollin.com,,+33 4 66 64 71 14,1408 Avenue Joliot Curie,18001,Nîmes,France
60896,Congebec Inc.,congebec.com,,(418) 683-3491,810 Avenue Godin,G1M 2X9,Quebec City,Canada
60914,Meetup,meetup.com,,+1 646-442-6672,632 Broadway,10012,New York,United States
60927,AUDISSIMO SAINT GERMAIN,audissimo-audition.com,,33 2 47 64 64 17,216 RUE HONORÉ DE BALZAC,37700,Saint-Pierre-des-Corps,France
60945,Orkeis,orkeis.fr,,+33 2 41 88 47 50,,49070,Beaucouzé,France
60947,Babergh and Mid Suffolk District Councils,babergh.gov.uk,,+44 1473 826622,131 High Street,IP6 8DL,Ipswich,United Kingdom
60969,SoftFluent,softfluent.com,,,2018 156th Avenue Northeast,98007,Bellevue,United States
60970,Square Management,,,,,,,
60973,Bolloré,bollore.net,,,,,,
60994,Guidant Global,guidantgroup.com,,+44 20 3096 4450,9 Devonshire Square,EC2M 4YF,London,United Kingdom
61232,Labonal,labonal.fr,,+33 3 88 16 50 88,5 Rue de l'Outre,67000,Strasbourg,France
61254,Otium Capital,otiumcapital.com,,,21 Avenue Dubonnet,92400,Courbevoie,France
61283,NXP Semiconductors,freescale.com,,+31 800 5216274,60 High Tech Campus,5656AG,Eindhoven,Netherlands
61301,COLIS PRIVE,colisprive.fr,,33 4 13 57 10 23,1652 Avenue Paul Jullien,13100,Le Tholonet,France
61361,Heppner,http://www.heppner.fr,,+33 1 41 83 53 53,"120 Rue Paul Vaillant Couturier, Noisy-le-Sec, Île-de-France, France, 93130",75017,Noisy-le-Sec,France
61374,KPMG Finland,kpmg.fi,,+358 20 7603000,50 Mannerheimvägen,00260,Helsingfors,Finland
61410,Glovo,glovoapp.com,,34 932 20 45 64,85 Carrer de Pallars,08018,Barcelona,Spain
61415,Skillup.co,skillup.co,,33 1 76 40 02 98,6 Rue de Saïgon,75116,Paris,France
61417,Wrigley,wrigley.com,,+1 973-691-3500,800 High Street,07840,Hackettstown,United States
61460,France Diplomacy,diplomatie.gouv.fr,,,37 Quai d'Orsay,75700,Paris,France
61480,Kreaxi,,,,,,,
61517,Cubyn,cubyn.com,,+33618605600,4 Boulevard Montmartre,75009,Paris,France
61573,OneFineStay,onefinestay.com,,44 20 3287 4639,300 Saint John Street,EC1V 4PA,London,United Kingdom
61587,Charlotte Tilbury Beauty,charlottetilbury.com,,+44 20 7318 3824,50 Brook Green,W6 7BJ,London,United Kingdom
61590,PEAKS,http://www.peaks.fr,,+33 7 52 04 45 80,,75009,Lyon,France
61591,Ideuzo,ideuzo.com,,,,,Issy-Les-Moulineaux,France
61608,NellArmonia,nellarmonia.eu,,+33 1 47 47 11 87,123 Rue Jules Guesde,20380,Levallois-Perret,France
61624,AGF,agf.fr,,,87 Rue de Richelieu,75002,Paris,France
61629,NP6,np6.com,,33 5 57 92 41 21,104 Quai des Chartrons,33300,Bordeaux,France
61635,Groupe Schumacher,groupeschumacher.com,,33 1 56 83 74 00,158 Avenue François Arago,92000,Nanterre,France
61647,Figaro Medias,figaro.fr,,+33 1 56 52 20 00,"14 BD HAUSSMANN, CEDEX 09",75009,Paris,France
61651,CCI France,ccifrance.fr,,33 1 40 69 37 00,"46-48, AVENUE DE LA GRANDE ARMEE, CS 50071, CEDEX 17",75858,Paris,France
61662,VINCI Concessions,vinci-concessions.com,,+33 1 47 16 35 00,"12/14 Rue Louis Blériot, Rueil-Malmaison, Île-de-France, France, 92506",92500,Rueil-Malmaison,France
61691,altair,trironport2.altair.com,,+1 248-614-2400,1820 East Big Beaver Road,48083,Troy,United States
61700,Groupe Valeor,groupevaleor.com,,,3 Route de Kerbost,22200,Grâces,France
61741,Oreca,oreca.fr,,,Parc d'activité de Signes,83870,Signes,France
61774,Eiffage,eiffage.com,,+33 134658989,3-7 place de l'Europe,78140,Asnières-sur-Seine,France
61806,EXCEED IT Services,exceedgulf.com,,971 2 678 1100,"5TH FLOOR, WEST TOWER, ABU DHABI MALL, ABU DHABI MALL FOOTBRIDGE",,Abu Dhabi,United Arab Emirates
61815,Embisphere,embisphere.com,,,99 Boulevard Constantin Descat,59200,Tourcoing,France
61831,Stéphane Plaza Immobilier,stephaneplazaimmobilier.com,,33 6 37 05 55 63,100 Rue Martre,92110,Clichy,France
