51172,Un Jour Ailleurs,unjourailleurs.com,,33 1 44 65 15 20,"117 Quai de Valmy, Paris, Île-de-France, France, 75010",75009,Paris,France
51210,"Information Resources, Inc.",symphonyiri.com,,+1 312-726-1221,150 N CLINTON ST,60661,Chicago,United States
51241,Oney,oney.fr,,33 3 28 38 58 00,40 AVENUE DE FLANDRE,59170,CROIX,France
51270,Pharmagest,pharmagest.com,,+33 820 90 82 00,"5 Allée de Saint-Cloud, Villers-lès-Nancy, Alsace-Champagne-Ardenne-Lorraine, France, 54600",54600,Villers-lès-Nancy,France
51284,FABERNOVEL,applidium.com,,33 1 42 72 20 04,17 Rue du Faubourg du Temple,75010,Paris,France
51325,Ball Packaging Europe,ball-europe.com,,(303) 460-3537,10 Longs Peak Drive,80021,Broomfield,United States
51328,axialpub.fr,axialpub.fr,,,,75009,,France
51343,Shopix,shopix.fr,,+33 9 87 87 65 65,"Rue Pierre-Georges Latécoère, Andrézieux-Bouthéon, Auvergne-Rhône-Alpes, France, 42160",42160,Andrézieux-Bouthéon,France
51366,El Corte Ingles Seguros,elcorteingles.es,,902224411,112 Calle de Hermosilla,28009,Madrid,Spain
51386,"Inc Research, LLC",incresearch.com,,+1 919-876-9300,3201 Beechleaf Court,27604,Raleigh,United States
51488,Samsic Emploi,http://www.samsic-emploi.fr,,33 2 99 86 92 90,"4 RUE DE CHÂTILLON, LA RIGOURDIÈRE, CEDEX",33150,Cesson-Sévigné,France
51602,Autorité des Marchés Financiers,amf-france.org,,+33 1 53 45 60 00,"Paris, Île-de-France, France",75002,Paris,France
51663,Groupe Pomona,groupe-pomona.fr,,33 1 55 59 61 00,3 Avenue du Docteur Ténine,92160,Antony,France
51697,Radley College,radley.org.uk,,+44 1235 543000,RADLEY COLLEGE,OX14 2HR,Abingdon,United Kingdom
51725,Université Paris-Saclay,universite-paris-saclay.fr,,+33 1 69 33 21 66,,,,France
51756,StarDust,stardust-testing.com,,(514) 980-2813,"Marseille, Provence-Alpes-Côte d'Azur, France",13001,Marseille,France
51758,Hearst Magazines Italia Spa,hearst.com,,(800) 633-3453,300 West 57th Street,10019,New York,United States
51767,Avanade,avanade.com,,+1 206-239-6284,"LE PRISME, 125 AVENUE DE PARIS",98101,Seattle,United States
51849,STI Serv Trayvou,servtrayvou.com,,+33 1 48 18 15 15,1 Rue du Marais,93106,MONTREUIL,France
51856,GO Sport France,go-sport.com,,33 4 76 28 20 20,17 AVENUE DE LA FALAISE,38360,Sassenage,France
51900,UPS,ups.com,,(800) 742-5877,"55 Glenlake Parkway Northeast, Atlanta, Georgia, United States, 30328",30328,Atlanta,United States
52003,adm Group Ltd,admgroup.com,,+44 20 3433 3350,"London, United Kingdom",06902,London,United Kingdom
52009,FollowAnalytics,followanalytics.com,,+33 1 85 09 95 14,5 3rd Street,94103,San Francisco,United States
52041,Aéroport de Paris,,,,,,,
52048,Pricemoov,pricemoov.com,,,,75002,Paris,France
52052,Mediatice,mediatice.fr,,+33 9 80 40 50 70,183 Route du Chaffard,38630,Les Avenières,France
52152,L'Hôtellerie Restauration,lhotellerie-restauration.fr,,+33 1 45 48 64 64,5 RUE ANTOINE BOURDELLE,75015,PARIS,France
52155,3li Groupe Calliope,3li.com,,,9 Rue Paul Lafargue,93210,Saint-Denis,France
52191,Log-On Software,log-on.com,,+972 3-576-3100,3 Ha-Khilazon Street,52522,Ramat Gan,Israel
52211,sodiaal union,sodiaal.fr,,+33 1 44 10 90 10,"1 Rue des Italiens, Paris, Île-de-France, France, 75009",75009,Paris,France
52222,Sussex Partnership NHS Foundation Trust,sussexpartnership.nhs.uk,,+44 1903 843000,Arundel Road,BN13,Worthing,United Kingdom
52243,Centre for Addiction and Mental Health (CAMH),camh.ca,,(416) 535-8501,1001 Queen Street West,M6J 1H4,Toronto,Canada
52251,SOCOTEC France,socotec.fr,,,,18001,,France
52260,NRJ,nrj.fr,,+33 4 66 23 30 30,22 RUE BOILEAU,75009,Paris,France
52265,Ÿnsect,ynsect.com,,+33 1 64 93 71 00,1 Rue Pierre Fontaine,75006,Évry,France
52302,Algolia,http://www.algolia.com,,+1 415-712-0089,589 HOWARD ST,94105,San Francisco,United States
52321,Prevor,prevor.com,,+32 4 361 11 91,Moulin de Verville,4031,Liège,Belgium
52324,AUDITOIRE,auditoire.com,,,44 Rue Copernic,75116,Paris,France
52379,Department For Education,education.gov.uk,,(207) 215-2000,Great Smith Street,SW1P 3BT,London,United Kingdom
52530,PYCOGROUP,pycogroup.com,,+32 2 647 40 67,523 Avenue Louise,1050,Bruxelles,Belgium
52552,Concur,concur.com,,+1 425-702-8808,601 108TH AVE NE,98004,Bellevue,United States
52563,42 Consulting Groupe,42consulting.fr,,+33 1 45 18 33 00,2 Avenue Foch,94160,Saint-Mandé,France
52579,Atos SE,atosorigin.com,,,"RIVER OUEST 80, QUAI VOLTAIRE",95877,Paris,France
52638,Club Med,clubmed.com,,,75 Valencia Ave Fl 12,97180,Paris,France
52658,MacAnders,macanders.fr,,33 1 56 43 43 43,3 Avenue Bertie Albrecht,75008,Paris,France
52667,KIABI,kiabi.com,,33 3 20 81 45 00,100 Rue du Calvaire,59510,Hem,France
52690,Maximo SAS,maximo.fr,,33 3 26 79 32 00,"AVENUE DES POILUS, ESPACE JARDIN FONTAINE",55840,Thierville-sur-Meuse,France
52716,BALSAN,balsan.com,,+33 2 54 29 16 00,"BALSAN MOQUETTE, CORBILLY D14",36330,Arthon,France
52726,Student Loans Company,slc.co.uk,,+44 141 306 2000,100 Bothwell Street,G2 7JD,Glasgow,United Kingdom
52741,Segeco Consulting,,,,,,,
52749,Magellan Aerospace Limited,magellan.aero,,(905) 677-1889,3160 Derry Road East,11368,Mississauga,Canada
52751,aladom,aladom.fr,,,6 Rue Alain Gerbault,35000,Rennes,France
52752,Jifmar Offshore Services,jifmar.fr,,+33 4 86 82 03 60,120 AVENUE NAPOLEON BONAPARTE,13100,AIX EN PROVENCE,France
52764,groupe-nasse.fr,groupe-nasse.fr,,,,,,
52792,PARIS STORE DISTRIBUTION 巴黎士多集团,paris-store.com,,+33 1 45 12 88 88,Rue du Commandant Paris,94000,Créteil,France
52801,Vienna House,viennahouse.com,,,87 Dresdner Straße,1200,Wien,Austria
52826,Lee Hecht Harrison,lhh.com,,(201) 599-1700,86 Broadway,07677,Woodcliff Lake,United States
52887,UTAC CERAM,utacceram.com,,+33 1 69 80 17 00,"Montlhéry, Île-de-France, France",91310,Montlhéry,France
52902,BAE Systems AB,www.baesystems.com,,+44 1252 383857,6 Carlton Gardens,SW1Y 5AD,London,United Kingdom
52940,Oxford Instruments,oxinst.com,,+44 1865 393200,Tubney Woods,OX13 5QX,Abingdon,United Kingdom
52993,cnamts.fr,cnamts.fr,,,,,,France
53026,ID Logistics,cepl.fr,,+33237917600,Z.I. LES LONGS RÉAGES,28700,Beville Le Comte,France
53031,OCTO Technology,http://www.octo.com,,33 1 58 56 10 00,"Paris, Île-de-France, France",75002,Paris,France
53043,Meetic,meetic.fr,,+33 1 70 36 70 34,"Rue Auber, Paris, Île-de-France, France, 75009",75009,Paris,France
53067,Drawbotics,drawbotics.com,,+32 2 380 69 33,8 Place Communale d'Auderghem,1160,Auderghem,Belgium
53074,Magasins Bleus SAS,magasins-bleus.fr,,33 2 99 14 95 95,75 Rue Nationale,35650,Le Rheu,France
53112,Securitas France,securitas.fr,,33 1 53 98 15 00,2 Rue Louis Armand,92130,Paris,France
53128,Eurelis,eurelis.com,,+33 1 49 97 20 20,14 Rue du Sergent Bobillot,92400,Courbevoie,France
53186,Sogelink,sogelink.fr,,+33 820 82 09 90,"Caluire-et-Cuire, Rhone-Alpes, France",SN7 8LA,Caluire-et-Cuire,France
53265,Idex,idex.fr,,01.47.12.42.12,152 Route de la Reine,92100,Boulogne-Billancourt,France
53280,Infos Sitemap,eolane.com,,,LA FRESNAY,49009,Le Fresne-sur-Loire,
53292,Thanx,thanx.com,,(888) 233-1939,180 Redwood Street,94102,San Francisco,United States
53340,Brandalley,brandalley.fr,,+44 1206 226410,72/74 RUE AMBROISE CROIZAT,18436,Saint-Denis,France
53357,CNAM,cnam.fr,,+33 1 40 27 23 30,"292 Rue Saint-Martin, Paris, Île-de-France, France, 75003",75003,Paris,France
53405,Sonovision Group,relay1.sonovisiongroup.com,,,160 avenue Aristide Briand,92220,BAGNEUX,France
53407,Mibelle Group,mibellegroup.com,,+41 62 836 11 11,1 Bolimattstrasse,5033,Buchs,Switzerland
53423,GALEC,galec.fr,,,,,,France
53494,lonlay-finance.fr,lonlay-finance.fr,,,,,,France
53530,Groupe ÉLÉPHANT VERT,elephant-vert.com,,,340 RUE AÏT MALEK,10000,RABAT,Morocco
53559,Takeaway.com,takeaway.com,,+31 6 14315479,80 Oosterdoksstraat,1011 AE,Amsterdam,Netherlands
53569,IHS Markit,ihsmarkit.com,,(817) 416-1460,"25 Ropemaker Street, England, United Kingdom, EC2Y 9LY",EC2Y 9LY,London,United Kingdom
53573,University of Nantes,univ-nantes.fr,,0033-240998459,"1, QUAI DE TOURVILLE BP 13522 44035 NANTES",44035,Nantes,France
53583,DFS,dfscontract.co.uk,,01417783233,10 Malton Way,DN6 7FB,Redhouse Interchange,United Kingdom
53594,CITADIUM,citadium.com,,+33 1 70 06 99 89,56 Rue de Caumartin,75009,Paris-9E-Arrondissement,France
53604,Procsea SA,procsea.com,,,3 Avenue Germaine Tillion,35136,Saint-Jacques-de-la-Lande,France
53654,Groupe Berto,http://www.groupe-berto.com,,33 4 90 14 33 36,"610 AVENUE DU GRAND GIGOGNAN 2, BP 40910, CEDEX 9",84000,Avignon,France
53805,Pernod Ricard,pernod-ricard.com,,,12 Place des États-Unis,75783,Paris,
53807,MBDA,mbda-systems.com,,,27 Hagenauer Forst,92350,Schrobenhausen,
53829,Four Seasons Hotels,fourseasons.com,,(416) 964-0411,"1165 Leslie Street, Toronto, Ontario, Canada, M3C 2K8",M3C 2K8,Toronto,Canada
53834,IPAG Business School,ipag.edu,,+33 1 53 63 36 00,"184 Boulevard Saint-Germain, Paris, Île-de-France, France, 75006",75006,Paris,France
53839,Ravensburger,ravensburger.com,,,1 Puzzle Lane,03858,Newton,United States
53840,Goldman Sachs,gs.com,,+1 212-902-1000,200 WEST ST,10282,New York,United States
53847,TBWA France,tbwa-groupe.com,,+33 1 49 09 70 10,"162 Rue de Billancourt, Boulogne-Billancourt, Île-de-France, France, 92100",92100,Boulogne-Billancourt,France
53874,Grant Thornton France,grant-thornton.fr,,33 1 56 21 03 03,100 Rue de Courcelles,75017,Paris,France
53878,Auto Consultant,autoconsultant.fr,,+33 3 20 29 83 20,13 BLD DE LA LIBERTÉ,59000,Lille,France
53993,Maranatha (Groupe),groupemaranatha.com,,33 4 91 87 53 47,148 Traverse de la Martine,13012,Marseille,France
54015,TUNE,tune.com,,(800) 594-0401,2200 Western Avenue,98121,Seattle,United States
54054,Randstad Sourceright,randstadsourceright.com,,44 20 7539 2999,"1ST FLOOR, 30 FURNIVAL ST",LU4 8SB,Amsterdam,United Kingdom
54091,VIAPOST,viapost.fr,,+33 1 45 59 70 00,"Le Kremlin-Bicêtre, Île-de-France, France, 94270",75012,Le Kremlin-Bicêtre,France
54141,Frichti,frichti.co,,33 7 83 91 83 94,"Paris, Île-de-France, France",75018,Paris,France
54172,MasterCard,mastercard.com,,+1 914-249-2000,2000 Purchase Street,10577,,United States
54207,Gb (Groupe),groupe-gb.fr,,,378 RTE DE LAUNAGUET,31170,Launaguet,France
54339,Sanoma Media Finland,sanoma.fi,,358 9122 4351,2 Tölöviksgatan,00100,Helsinki,Finland
54340,MAF,maf.fr,,+33 1 53 70 30 00,"189 Boulevard Malesherbes, Paris, Île-de-France, France, 75017",75017,Paris,France
54363,Primis.,primis.fr,,+33 1 41 43 10 72,171 Avenue Charles de Gaulle,92200,Neuilly-sur-Seine,France
54456,L'addition,laddition.com,,33 1 75 43 51 20,1 Place Lainé,33000,Bordeaux,France
54498,XL Group,xlgroup.com,,,"O'HARA HOUSE, ONE BERMUDIANA RD",,Hamilton,Bermuda
54506,Cuisines AvivA,cuisines-aviva.com,,+33 4 37 60 29 29,231 Route Nationale 6,69720,Saint-Bonnet-de-Mure,France
54534,Dentsu Aegis Network,dentsuaegisnetwork.com,,,2 Triton Square,10017,London,
54549,Cotton Traders,cottontraders.com,,+44 844 844 1111,1-2 Atlantic Street,WA14 5FA,Altrincham,United Kingdom
54560,The Kase,thekase.com,,(201) 845-5958,"Levallois-Perret, Île-de-France, France",1630,Levallois-Perret,France
54602,The Janssen Pharmaceutical Companies of Johnson & Johnson,janssen.com,,,VAISALANTIE 2,08869,Raritan,United States
54651,Apsys Polska,apsysgroup.com,,+48 22 701 92 00,105 RUE ANATOLE FRANCE,75116,Warsaw,Poland
54671,Capio,capio.com,,+46 317324000,5 Lilla Bommen,41104,Göteborg,Sweden
54697,Louvre Hotels Group,louvre-hotels.com,,33 1 42 91 46 00,50 Place de l'Ellipse,92081,Nanterre,France
54700,ASICS America Corporation,asics.com,,,"7-1-1, Minatojima Naka-machi, Chuo-ku",92618,Hoofddorp,
54743,"Birkbeck, University Of London",bbk.ac.uk,,+44 20 7631 6000,Malet Street,WC1E,LONDON,United Kingdom
54930,BROTHER FRANCE,brother.fr,,,165 Avenue du Bois de la Pie,95913,Roissy-en-France,France
54942,Lane4,lane4performance.com,,(816) 960-1444,Station Road,SL8,Wooburn Green,United Kingdom
54955,SKEMA Business School,skema.edu,,+33 1 41 16 74 62,Avenue Willy Brandt,06902,Lille,France
55047,Brandwidth,brandwidth.com,,(415) 475-7466,7 High Street,SL4,Windsor,United Kingdom
55050,De Neuville,chocolat-deneuville.com,,+33 1 60 17 29 81,108 Rue Mouffetard,77186,Noisiel,France
55110,Worldline,worldline.com,,+33 173260000,80 Quai Voltaire,95870,Bezons,France
55181,Credit Foncier Immobilier,creditfoncierimmobilier.fr,,+33 1 57 44 58 00,24 Rue des Capucines,75002,Paris,France
55185,Flexico,flexico.com,,33 3 44 49 49 49,1 Rue de Méru,60119,Hénonville,France
55223,API Restauration,api-restauration.com,,33 3 20 43 93 60,384 Rue du Général de Gaulle,59370,Mons-en-Barœul,France
55246,L'Assurance retraite,cnav.fr,,,,,,France
55374,Eurogroup Consulting,eurogroupconsulting.com,,,54 Quai de Dion Bouton,92806,Puteaux,France
55416,UNILAD,unilad.co.uk,,+4408000000000,9 Parkway,NW1 7PG,Manchester,United Kingdom
55447,Michel Creuzot,mcreuzot.com,,+33 2 38 67 08 05,,45500,Gien,France
55461,Good Goût,goodgout.fr,,,33 Rue des Jeuneurs,75002,Paris,France
55467,Mydral,mydral.com,,+33 1 73 79 34 18,18 Rue Pasquier,75008,Paris,France
55505,HSBC,hsbc.com,,(441) 295-4000,8 Canada Square,E14 5HQ,London,United Kingdom
55670,CO-EFFICIENCE,co-efficienceconseil.com,,+33 4 78 60 54 84,269 Rue Duguesclin,69160,Lyon,France
55685,Alcyon,alcyon.com,,,27 Rue Damesme,75013,Paris,France
55705,Caisse d'Epargne CEPAC,caisse-epargne.fr,,+33158404142,"RUE DU CHÂTEAU D'EAU, N. 61",33076,Paris,France
55709,Le Bon Marché Rive Gauche,lebonmarche.fr,,33 1 44 39 80 00,24 RUE DE SÃƑÆ'Ã‚Â¨VRES,75007,PARIS,France
55787,APIXIT,retis.fr,,+33 2 99 06 61 61,"Montauban-de-Bretagne, Brittany, France",96031,Montauban-de-Bretagne,France
55866,Gérard Bertrand,gerard-bertrand.com,,33 4 68 45 28 50,ROUTE DE NARBONNE PLAGE,31170,Narbonne,France
55896,Enercoop,enercoop.fr,,+33 9 70 68 07 65,18 Quai de la Loire,75019,Paris,France
55910,wavy.fr,wavy.fr,,,34A Rue des Vinaigriers,75010,Paris,France
55916,Renault,renault.com,,,15 Quai Alphonse le Gallo,92109,Boulogne-Billancourt,
55937,Allianz,agcs.allianz.com,,+49 89 38000,28 Königinstraße,80802,München,Germany
55938,Oil & Gas UK,oilandgasuk.co.uk,,+44 20 7802 2400,6TH FLOOR EAST,SW1E 5BH,London,United Kingdom
55949,Otelo,otelo.fr,,+33 1 34 30 39 10,11 Avenue du Fief,95310,Saint-Ouen-l'Aumône,France
55982,World Med Assistance,world-med.eu,,+33 1 82 32 01 00,111 Avenue Victor Hugo,75784,Paris,France
55985,Tharios,tharios.com,,,RPT BENJAMIN FRANKLIN,34960,Montpellier,France
56006,TVA Conseil,tvaconseil.com,,+33 1 34 62 51 14,31 Boulevard de la Paix,78100,Saint-Germain-en-Laye,France
56016,EUROCONTROL,eurocontrol.int,,32 2 729 90 11,96 Raketstraat,1130,Brussel,Belgium
56062,"Collaborative Solutions, LLC",collaborativesolutions.com,,(703) 880-3725,11190 Sunrise Valley Drive,20191,Reston,United States
56066,Cinaps,cinaps.com,,+33 1 39 21 02 22,62 Avenue du Général Leclerc,78230,Le Pecq,France
56079,SanteVet,santevet.com,,33 8 25 88 11 92,59 Rue de Créqui,69006,Lyon,France
56103,Conserto,conserto.pro,,,57 Rue des Vignerons,75015,Couëron,France
56111,vfd.fr,vfd.fr,,,,38120,,France
56120,Wedia SA,wedia.fr,,+33 144648760,33 Rue La Fayette,75020,Paris,France
56154,IPLine,ipline.fr,,+33 4 27 70 90 00,189 Chemin du Bac À Traille,69300,Caluire-et-Cuire,France
56155,sephora,sephora.com,,,65 Avenue Edouard Vaillant,94105,Boulogne-Billancourt,
56234,ADECCO PME,adecco.fr,,+33800717717,"Lyon, Rhone-Alpes, France",69100,Lyon,France
56286,Adenclassifieds,adenclassifieds.com,,33-1-76-63-03-00,14 Boulevard Haussmann,75009,Paris,France
56314,Sunrise Communications AG,sunrise.ch,,,130 Binzmühlestrasse,8050,Zurich,Switzerland
56358,Sercel,sercel.com,,+33 2 40 30 11 81,"Carquefou, Pays de la Loire, France",74116,Carquefou,France
56377,Arval,arval.com,,+33 1 57 69 50 00,22 Rue des Deux Gares,92564,Rueil-Malmaison,France
56482,QuiToque,quitoque.fr,,33 1 58 80 80 20,26 RUE NOTRE DAME DE NAZARETH,75003,Paris,France
56507,Groupe ADP,parisaeroport.fr,,(262) 373-1621,,95700,Roissy-en-France,France
56514,COHESION INTERNATIONAL Spécialiste de l'Efficience durable,cohesion-int.com,,,54 Rue Saint-Maximin,69003,Lyon,France
56570,Millesima SA,millesima.com,,+33 5 57 80 88 08,87 Quai de Paludate,33800,Bordeaux,France
56667,SEPHORA,sephora.fr,,33 1 46 09 34 00,5 Wall Street,12492,Burlington,France
56719,KPMG Crimsonwing,crimsonwing.com,,+44 20 7694 3600,15 Canada Square,E14 5GL,London,United Kingdom
56744,Brown Brothers Harriman,bbh.com,,(800) 625-5759,140 Broadway,10005,New York,United States
56755,TRAXENS,traxens.com,,33 4 91 11 88 16,2 Rue Marc Donadille,13013,Marseille,France
56804,OVH LTD,ville-lourdes.fr,,,,,,
56810,InvenSense Inc.,movea.com,,+1 408-988-7339,1745 Technology Drive,94085,San Jose,United States
56829,Getpro,getpro.fr,,,,,Paris,France
56858,France Télévisions,france3.fr,,33 1 56 22 30 30,"7, ESPLANADE HENRI DE FRANCE, CEDEX 15",75015,Bordeaux,France
56862,AppScho,appscho.com,,+33 1 81 72 01 73,29 Rue de Châteaudun,75009,Paris,France
56876,Air Liquide,,,,,,,
56946,LANVIN,lanvin.com,,33 1 44 71 33 33,15 Rue du Faubourg Saint-Honoré,75008,Paris-8E-Arrondissement,France
57051,Exton Consulting,extonconsulting.com,,+33 1 44 20 60 00,25 Rue Balzac,75008,Paris,France
57069,CCLD Recrutement,ccld-recrutement.com,,33 4 37 45 36 40,200 Avenue Jean Jaurès,69007,Lyon,France
57087,AntemetA,antemeta.com,,33 1 85 40 02 80,5 Rue Jacqueline Auriol,78280,Guyancourt,France
57119,VIPARIS,viparis.com,,+33 1 40 68 22 22,"2 Place de la Porte Maillot, Paris, Île-de-France, France, 75017",75017,Paris,France
57135,"Intercom, Inc.",javelo.inbound.intercom-mail.com,,+1 916-747-6355,55 2nd Street,94105,San Francisco,United States
57142,OCEALLIANCE,ocealliance.fr,,+33 2 49 09 80 18,435 Keppochhill Road,G21 1HT,Saint-Herblain,France
57192,Siconet,bull.es,,+52 33 3563 3261,10 Carrer de la Safor,46015,València,Spain
57197,Groupe Caisse d'Epargne,sigce.caisse-epargne.fr,,+33158404142,"50, avenue Pierre Mendès France",75201,Paris,France
57207,THE COCA-COLA COMPANY,cocacola.com,,+1 404-676-2121,1 Coca Cola Plaza,30313,Atlanta,United States
57239,Companeo SA,companeo.com,,33 1 55 24 24 26,17 Rue Pages,92150,Suresnes,France
57294,Cashpad,cashpad.fr,,+33 1 77 62 44 22,28 Rue Réaumur,75003,Paris,France
57316,The Adecco Group,adecco-groupe.fr,,,2 Rue Henri Legay,69100,Villeurbanne,France
57350,Gecina,http://www.gecina.fr,,+33 140405050,16 Rue des Capucines,75002,Paris,France
57365,ptc,ptc.com,,+1 781-370-5000,140 Kendrick Street,02494,Needham,United States
57391,Stokomani,stokomani.fr,,33 3 44 27 19 00,3 Avenue des Charmes,60100,Creil,France
57398,Infopro Digital,infopro-digital.com,,33 1 77 92 92 92,10 Place du Général de Gaulle,92186,Antony,France
57412,Bp Gas Plant,fr.bp.com,,+44 20 7496 4000,,77079,,
57423,Linedata,linedata.com,,+33 147776825,19 Rue d'Orléans,92200,Neuilly-sur-Seine,France
57437,altima,http://www.altima-agency.com,,33 3 28 33 08 30,101 Rue Réaumur,10038,Roubaix,France
57493,CetSI,cetsi.fr,,33 1 41 19 40 40,105 Rue Veuve Lacroix,92000,Nanterre,France
57502,san marina,sanmarina.fr,,+33 4 42 70 26 04,"Aubagne, Provence-Alpes-Côte d'Azur, France",75015,Aubagne,France
57509,Chloé,chloe.com,,,9700 Collins Ave #116,20143,Paris,France
57534,RestoFlash,restoflash.fr,,,,59053,,Spain
57557,North Midland Construction PLC (NM Group),northmid.co.uk,,+44 1623 515008,"NUNN CLOSE, THE COUNTY ESTATE, HUTHWAITE",NG17 2HW,Huthwaite,United Kingdom
57575,KPMG Switzerland,kpmg.ch,,+41 58 249 31 31,172 Badenerstrasse,8004,Zurich,Switzerland
57648,Etat de Neuchâtel,ne.ch,,+41 32 722 02 90,,,,Switzerland
57660,AIESEC Blanquerna,aiesec.net,,87164076,4 FUGLESANGS ALLE,8210,Aarhus V,Denmark
57711,SeaBird,seabird-consultants.fr,,33 1 75 77 27 90,27 Rue de Berri,75008,Paris,France
57732,LumApps - The Social Intranet recommended by Google,lumapps.com,,+33 4 28 38 25 34,75 Rue François Mermet,69160,Tassin-la-Demi-Lune,France
57738,TTEC,ttec.com,,+1 303-397-8100,9197 South Peoria Street,80112,Englewood,United States
57743,AXA Corporate Solutions,axa-cs.com,,,,,,
57837,Chronopost,chronopost.fr,,33 1 75 64 60 00,3 AVENUE GALLIENI,94250,GENTILLY,France
57886,Europ Assistance France,europ-assistance.fr,,33 1 41 85 93 65,9 Boulevard Haussmann,92230,Paris,France
57903,JoJo Maman Bebe Ltd,jojomamanbebe.co.uk,,44 1633 294 414,OXWICH RD,NP19 4PU,London,United Kingdom
57952,Bravo Solution,bravosolution.com,,+1 919-659-2100,3020 Carrington Mill Boulevard,60661,,United States
57962,Meteojob,meteojob.com,,33 1 44 71 94 86,15 Rue la Fayette,75009,Paris,France
57968,StepStone GmbH,stepstone.fr,,,78t Rue Laugier,75017,Paris,France
57997,Open Classrooms,,,,,,,
58003,Volkswagen Group France,http://www.volkswagengroup.fr,,+33 3 23 73 80 80,"11 Avenue de Boursonne, Villers-Cotterêts, Hauts-de-France, France, 02600",02601,Villers-Cotterêts,France
58066,FMC Technologies,fmcti.com,,+1 281-591-4000,5875 North Sam Houston Parkway West,77086,Houston,United States
58067,Eversheds Sutherland Nicea,evershedsnicea.com,,+34 914294333,66 Paseo de la Castellana,28046,Madrid,Spain
58070,FONCTION MEUBLE,fonctionmeuble.com,,,,91380,Chilly-Mazarin,France
58096,Fédération française de golf (ffgolf),ffgolf.org,,,68 Rue Anatole France,92300,Levallois-Perret,France
58097,Owens Corning,owenscorning.com,,(419) 248-8000,"1 Owens Corning Parkway, Toledo, Ohio, United States, 43659",43659,Toledo,United States
58115,Panasonic Corporation,eu.panasonic.com,,+1 800-405-0652,,07102,,United States
58186,ADEQUATION,adequation.fr,,+33 4 72 00 87 87,"Lyon, Rhone-Alpes, France, 69003",69003,Lyon,France
58224,Doctolib,doctolib.fr,,33 1 83 35 53 58,6 Rue Beauregard,75002,Paris,France
58314,Yoplait,generalmills.fr,,+33 1 70 19 42 00,"2, RUE PAUL DAUTIER",78941,Boulogne-Billancourt,France
58358,New Work human resources SA,newwork-hr.ch,,,2 Rue de Romont,1701,Fribourg,Switzerland
58389,Hardis Group,hardis.com,,,34 Rue de la Tuilerie,38170,Seyssinet-Pariset,France
58397,Groupe EOLEN,eolen.com,,33 1 46 12 00 00,58 Rue Etienne Dolet,92240,Malakoff,France
58435,Loro Piana,loropiana.com,,39 0163 20 11 11,16 Via Filippo Turati,20121,Milano,Italy
58457,Stordata,stordata.fr,,+33 1 30 21 42 42,"Versailles, Île-de-France, France, 78000",78000,Versailles,France
58466,Deloitte,deloitte.no,,23 27 90 00,KARENSLYST ALLE 20,,São Paulo,Norway
58555,Cecurity.com,cecurity.com,,+32 55 48 02 80,75 Rue Saint-Lazare,75009,Paris,France
58561,EDELVI,edelvi.fr,,+33 9 70 26 00 01,116 Promenade de la Plage,92150,Cagnes-sur-Mer,France
58565,AKSIS,aksis.fr,,,1 Avenue Archimède,02100,Saint-Quentin,France
58656,Covage,covage.com,,33 1 47 14 86 50,30 Avenue Edouard Belin,92310,Rueil Malmaison,France
58668,Wyplay,wyplay.com,,+33 4 91 45 71 80,200 Avenue de Provence,13190,Allauch,France
58685,Emarsys,emarsys.com,,(844) 693-6277,1 Märzstrasse,1150,Wien,Austria
58706,NOCIBE,nocibe.fr,,969393040,France,77491,Villeneuve-d'Ascq,France
58715,Diam International,diaminter.com,,+33 1 34 92 83 60,40 Rue Pierre Curie,78130,Les Mureaux,France
58728,REFLEXIMMO,refleximmo.com,,,450 Rue Baden Powell,34000,Montpellier,France
58737,Prison Advice And Care Trust (pact),prisonadvice.org.uk,,+44 20 7735 9535,29 Peckham - Camberwell - Vauxhall - Westminster Highway,SE5 8UA,London,United Kingdom
58746,Vizir,vizir.co,,+33 1 82 88 73 60,6 Rue du Sentier,39130,Paris,France
58765,FAUCHON,fauchon.fr,,33 1 70 39 38 00,26 PLACE DE LA MADELEINE,75008,PARIS,France
58809,National Bank Of Kuwait,nbk.com,,1801801,Ahmad Al Jaber Street,75008,Kuwait City,Kuwait
58835,Emmaus Habitat,habitat.fr,,+33 1 53 00 99 88,92-98 Boulevard Victor Hugo,92110,Clichy,France
58836,Deliveroo,deliveroo.fr,,+33 9 77 55 03 30,,75010,,France
58881,MECANIC SUD INDUSTRIE,rochetteindustrie.com,,,ZONE INDUSTRIELLE DU CAPISCOL,34420,Villeneuve-lès-Béziers,France
58899,DODIN CAMPENON BERNARD,dodincampenonbernard.fr,,+33 5 62 74 80 40,13 Bis Impasse de la Flambère,31300,Toulouse,France
58912,BFFT GmbH,bfft.de,,+49 8458 32380,2 Dr.-Ludwig-Kraus-Straße,85080,Gaimersheim,Germany
58913,Forrester,forrester.com,,(617) 613-6000,60 Acorn Park Drive,02140,Cambridge,United States
58956,EXL,exlservice.com,,(212) 277-7100,280 Park Avenue,10017,New York,United States
59066,4flow,1800flowers.com,,(212) 780-0120,1 Old Country Road,11514,Carle Place,United States
59130,COMAP,comap-group.com,,+33 4 78 78 16 00,16 Avenue Paul Santy,69008,Lyon,France
59139,Lucibel,,,,,,,
59214,LabCorp Clinical Trials,labcorp.com,,(888) 522-2677,531 South Spring Street,27215,Burlington,United States
